Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Label,Timestamp
80,7486,19,47,3985,157,80994,35,492.2879523020179,610.1385274726028,882.1439138430555,931.1937414655295,156.01523093562253,208.54549328370808,424.95409037405005,883.3305822321254,656.6766894100581,911.0017693095785,413.3341517405966,870.6423105572861,315.3740184170596,578.8337234910051,237.46837189396908,794.3825222809965,610.1141440120605,388.0064743808935,654.4875174325368,663.870323150223,402.3693955516233,718.1498319612826,753.0773174771651,6.368268632564678,755.532860689312,462.347098234676,971.4564140181019,787.0088522896018,139.20074576191277,588.6500762491534,215.12465953817238,951.214124977734,BENIGN,2025-12-08 18:57:53
3306,41103,43,14,2489,1427,52623,24,396.9910133611855,596.8654773930667,148.90894098736308,83.02123981435727,563.9102598073802,975.8049052536932,390.09041700602035,176.18514805510065,420.8108802197289,352.7875888320029,582.43057917027,499.6058998551487,364.58026037909366,981.6655697905018,771.8257671282365,573.2218939861002,38.39600080942396,291.5619068687828,821.3054462336719,645.4974394318157,372.34167818570194,679.9356533705936,323.6699848370329,490.0223802859867,874.3975500962333,983.3593141103163,444.50352420737437,981.6925481636503,219.48397013545807,243.60648473731817,241.8537896200763,829.1542660609921,BENIGN,2025-12-07 20:35:19
22,12835,13,4,417,3246,48891,73,600.9525879771493,218.14327696562285,981.1028981396591,384.722238149623,735.8950397668444,408.99130796489425,66.08286414278619,705.1317469239243,117.01801388809174,27.42577833841309,577.4298821139445,56.03331285084745,633.4713245070391,329.1448858591783,272.43527231436326,503.80463628886275,190.5408981724339,606.0755302114022,526.4421205628149,826.6377606761484,358.7763632314277,769.7319101982523,473.920284078152,485.65145166711164,705.0548617889204,73.51031201370417,536.46223309248,184.20750982115496,223.69080195320112,972.0471609908263,469.5982128168736,786.9737524885383,BENIGN,2025-12-07 21:41:24
443,36749,48,5,4462,217,58634,11,483.5350061535829,251.52595316800074,145.3216756125063,971.0543418870058,684.494107540509,267.22682793655264,649.1219989228838,437.8122396093481,569.7065912670098,658.7567870964624,731.9426746719421,990.2922832964167,237.9635890124654,869.88276891729,181.83067571914702,905.3232362419831,843.8566609261001,274.66723865687356,55.438719783560074,368.42884034198397,702.1457866180539,3.136224179439706,451.59419281842736,659.4205951497659,666.4020199589478,606.9056565767492,935.5190974497846,273.7139594058009,574.1771133434152,737.8870862881922,560.8083618468845,968.1353069607471,BENIGN,2025-12-08 03:36:30
22,44307,31,6,475,1728,95988,5,637.0411755291057,177.88614147506155,193.45941960411494,74.60427560182315,467.6642752360106,887.8118842310636,230.65839367461248,859.7841518092961,845.8345932876242,339.98089617752146,636.3041996697926,318.05781584681637,926.6353101565475,235.11369194592135,962.8464572530867,603.0842030402289,143.39209156226173,777.3382796196781,123.51210319774108,183.61873316501098,994.2735460484838,336.1288569988835,702.3069044687606,239.96705431052578,275.76540034755794,327.34216575638953,710.2211921952227,519.2960153967662,447.61144401316244,242.20713421253936,563.7507250031589,787.3677782536498,BENIGN,2025-12-08 06:24:26
80,2359,47,5,4449,973,13492,97,867.3117315640812,640.4500705089214,606.1006331487446,376.34339429951257,574.592654146093,476.79874360016737,418.46996667253677,146.33447521496566,480.7406985834198,378.2239644940462,128.42415404858477,667.0742023148318,740.4471879209348,709.9967183849858,550.8184292960066,142.8283256313656,621.6277822935444,984.0301578984108,636.5381846806218,900.260124935939,52.070736444121415,420.275847556421,743.5910661628589,644.1657273704208,46.74959520705513,316.0096380302302,977.0565153872074,615.088851375955,974.6664716652155,461.99764115309927,265.0960151304093,913.1503294616545,BENIGN,2025-12-08 09:49:29
22,14188,22,49,1744,4196,28673,52,132.68900626130952,199.45740227249087,169.63407820014376,29.280133585320556,903.5604263986615,310.1912413065728,688.0128409903388,986.312025461326,953.3291978766067,964.3623303387508,987.3640972568472,4.414376043028079,908.6953246389037,437.41383226425324,223.85316594611737,231.13592775569626,403.4653393181841,742.6068996310576,341.60563642968265,51.038144332200886,658.6019158305288,720.1469430479398,826.474413224427,133.06579973872678,372.74794592410234,837.4312288119293,491.47726935414926,160.83212267837544,619.396961635432,495.79875633903794,271.5992614216615,1.6914008801260927,BENIGN,2025-12-08 04:21:17
80,43711,20,22,3442,588,71550,14,882.5268494159212,435.44996024811735,603.9257280734357,528.3103991531091,207.55072944403054,969.7225877097037,698.5810091946302,106.71340968993181,80.19735299052245,443.6018449167757,74.24117543225518,373.10488128206174,415.8419819912894,29.148450815455362,494.8543222406145,888.4480395582162,929.5120181570223,382.329399604911,116.1877764887117,49.473667483075026,702.6770811873026,566.7773271243057,903.0545902145815,47.73928200564603,810.8018959663108,224.57693910823085,774.9999364704079,170.6756504074346,140.8134652133818,471.6368632083949,905.1142377369297,525.2442678333181,BENIGN,2025-12-08 08:24:53
22,10164,25,44,2204,4394,73715,52,104.80253394859585,957.5717971328171,300.20811467635787,857.0144610120403,857.3973798481646,624.1062534497662,288.54993286199857,500.2431410369652,740.395351854597,177.10974114253963,857.5451811607459,798.3400325451308,73.42729860387908,165.39610676702344,845.9539978895889,335.1885830340852,291.2429672345543,835.1258533125963,899.7767462323274,877.7258720722824,244.01711438237106,402.4717162936563,831.8476141758609,287.5475110420189,692.7283981616014,745.5412643554703,530.5618535548297,690.8122683787927,221.1778409213352,199.3453646181935,745.215041752737,346.9908099912938,BENIGN,2025-12-08 12:09:11
22,6776,36,36,1044,298,74048,23,347.97037111332475,401.514190805505,882.74855110105,352.06323015619165,283.6814471682706,672.5088648265219,50.3233243349075,613.598608390154,520.1390945317415,943.4851999423914,757.0081271237098,225.40322707559312,687.8624120099646,525.2084742180572,23.548173921495774,120.72072100469744,368.31289115873614,799.635113192276,36.454289579494144,316.8349092059599,758.1243447044603,305.3479396992803,818.899232951523,415.33623874240266,637.7098881465342,932.4957555332588,269.45315675015013,957.6010940607983,582.4001946048932,844.8499039904545,360.87024048617866,700.5123271034139,BENIGN,2025-12-08 05:46:27
80,228088,7,11,4673,784,3030,5,170.43880511646947,300.55653810400963,276.04541662230196,33.32587378266394,281.89096856885567,832.1698850050071,145.65358642763692,619.8365760146354,929.8409313248826,693.4162159648557,274.3657391930906,348.16139952168044,206.5101970614771,323.78866302458044,303.7167711672828,735.3410640304704,23.599034489202086,18.77803305068482,680.6580911689152,75.75079355012303,440.5622710846218,844.4076314137315,302.86789639652636,762.0731237825927,563.7372332365389,966.2643397668738,338.37531344967806,543.0208684217972,631.9169474910814,992.2857596057937,4.863214030943919,46.03570868671625,DoS slowloris,2025-12-08 11:03:26
3306,39122,21,13,370,779,56090,31,936.2295616387598,726.4754178455275,94.15005956054479,8.533028991724256,817.8655416495759,749.4033001093862,717.8927806317946,994.7078812105399,737.7887665951524,478.19049666670134,7.002276811880481,792.2082500668201,955.8818932342903,369.3089789685861,441.716644422501,275.8663132836864,106.74726830343673,608.3660885967306,924.5361302550565,60.668803311676236,200.07612030159072,64.19621634114192,446.906695288489,89.845086175654,141.12979892364552,392.38425703793666,107.02046395926013,442.8850288665913,160.17607227114505,443.8213954464273,608.2893577821164,800.7785109241196,BENIGN,2025-12-08 10:30:52
22,42605,1,22,1707,4024,93585,94,435.3759341511805,888.7305773437373,44.92098162982572,760.9761166084735,528.0361512264468,246.01170304783204,92.60632148283644,603.9088026651638,570.9911520717149,298.9308062388725,397.41004628502986,1.3442229216060753,959.5813858067401,26.75237649935591,301.80270921738827,875.1692445708776,345.20484765800387,755.8854045320296,446.50703092704083,470.80417622437477,716.8395389116926,227.60411851527763,510.38336051939706,454.7957552393578,220.35714494526272,24.41215267925201,750.0218811137678,614.77757656804,748.3626514838388,857.0492241985379,100.67290574757826,294.6320507248047,BENIGN,2025-12-08 10:45:30
3306,45554,8,28,2854,4131,62239,48,133.3137920259575,25.93671609701753,788.1315259206746,534.3076911598224,44.56994710914597,797.0982279307347,54.54259966672037,151.92135449493514,770.3327461732874,396.6540998438931,650.5037504716205,293.6409762303285,587.9774881580535,365.31735184402424,324.14905320136455,718.8684739894214,30.50266297315818,281.1949780303479,991.2725783500908,446.50179210777617,60.98117345049414,915.7509720799887,319.2880565629596,228.90958610975642,427.4408562921709,236.10038683447888,777.2879713275036,858.5263257260175,555.2398443742276,34.94074246193335,942.3997489327028,269.0849628595847,BENIGN,2025-12-08 07:29:24
80,11341,874,39,166497,8792,6922793,1747,522.1374573782839,869.6165510926036,239.52233010795177,295.2610349932605,915.6919329941901,899.0165345816272,970.4357372158804,333.5624713518807,874.1397761703314,621.2738549103238,465.143312823607,935.4947818820979,755.3105825339865,156.33659509205967,2.794014063264405,781.0649148822754,265.25002540234664,574.6678981253572,820.9629579265384,928.7255043913267,302.4265847386951,234.76054486582754,616.8704673080089,998.7946853590213,947.0726857042746,30.569821822643895,398.4005208108825,321.6269662682306,365.0830181252654,73.62282517596242,813.2514636901074,357.21587540300715,DoS Hulk,2025-12-08 15:20:31
22,13032,39,42,3357,1390,41407,62,803.0946397159526,243.92092322646718,632.2578729914545,241.18426830921257,52.76004071463547,668.7321314658434,288.33693072736577,896.1997762334296,566.006165453361,826.6147733041869,958.3242170141732,634.7881676392672,175.1675876581571,159.33687078284763,419.51695603723806,817.3222933330674,64.10433932243565,363.6982067663106,668.7089881096922,545.0276393525512,297.8300313440221,397.4125010754701,795.3960036185689,800.1293812419735,963.48095260744,683.5183955256435,189.89533308775052,211.85302852454925,530.2963677112875,329.30487651411664,440.73053635030067,681.3576971759594,BENIGN,2025-12-08 14:19:39
80,13172,48,36,2696,899,21949,95,830.491912156722,200.80505354816202,523.3624414557684,473.96636486596,393.40939880850357,764.5807289564381,531.69129800471,458.80159772086614,363.43263571498886,194.55960788400006,660.6684926754857,451.30321473058365,960.6654934099334,192.64138369220186,43.69475511074572,527.1979825637961,92.25001731752303,762.0566321580465,109.70958808509346,380.7492101385848,12.859958699360519,438.9612372975679,407.8465815633948,943.8117122860928,108.80723985147223,630.7600243069545,901.1730674463372,37.78122931941441,642.3875494818674,626.0249599740872,804.5727679426423,10.44376425377125,BENIGN,2025-12-08 15:32:35
21,14502,8,45,3150,825,12405,22,283.7268291042011,265.84869571393455,595.0286232376701,623.7178727896124,250.80289969316004,748.8562704033835,244.24398305153005,202.39849100913864,22.39283749533516,713.3430601595386,438.8660073005717,732.2051699048985,467.4253043024018,866.9711074097439,925.444562856571,683.435713633791,472.6340399817044,882.3907514714541,22.493482716046454,20.821788035737086,263.7526253595573,206.55330078673308,891.0802762157851,452.20174813570435,225.28876843129763,902.2387806304051,650.7572853631773,125.20452071151344,58.3022596878433,47.999242627505545,424.91070728177317,316.79166001344186,BENIGN,2025-12-08 05:44:46
22,43891,21,48,1288,352,36687,10,8.172426195763638,73.1589758408121,263.80948210360543,192.5434921101954,798.3645802083327,71.28506656773071,554.0144104867272,562.3119462289101,435.14972954099727,867.8926231767618,307.7202761572801,468.01023930233265,904.5223403521584,80.23890596921734,707.7687286228022,779.8905803975975,554.0987465907483,215.05764153896433,34.706589455082536,622.519263850991,896.2705973597928,898.0732161720152,515.903663798862,354.4934582686514,785.4252641353124,152.41091858062006,831.7252968178253,352.0619770627523,916.5875967400859,231.96953364423055,857.3329976047073,683.3914059856552,BENIGN,2025-12-08 07:16:13
3306,46313,7,29,2785,2438,95006,52,906.0556515658486,549.1967058666479,647.8307423894114,268.96116764998834,277.55793353457324,726.9489562987726,347.5597318713347,642.0524867053944,519.407529629763,592.2043509824507,72.075711790612,421.1243184649435,984.3873482282246,353.7832090206684,840.8251427498208,712.5942439879392,53.86403420134689,57.242505637614684,13.236912118348098,408.02014621208605,686.6413770444071,983.1745072099624,138.06782397759764,120.55633799501364,163.16733527215342,986.9432052605,520.5308220264299,525.195593603143,589.9008118488008,525.6374950677815,579.4649927336328,392.178824932609,BENIGN,2025-12-08 02:26:26
80,14842,41,1,3339,541,58395,43,188.68153050254776,498.0023862829448,325.54690756338965,300.0933635776205,558.5161163700978,309.2823189789573,3.652814348832245,657.820414578815,985.9418386854826,467.89536606259196,811.292464813286,281.4609579962962,101.215422057918,300.2561616144488,117.69734522393061,272.53986502044756,568.5731360522634,859.582943554937,447.3670387560813,226.60980904965257,46.301229896725026,844.2525641741818,174.70828641278234,167.69423740843547,302.2392333650275,370.60144322178536,602.576477343941,282.07836349251005,142.1047350904958,948.6144594255748,918.485075159921,508.3675036537608,BENIGN,2025-12-08 17:24:37
3306,8543,9,47,3124,1831,1043,85,131.21207457737484,656.0591796669834,847.7324025248748,846.7593017302959,76.5156395683536,980.1567182549603,365.4471611310204,125.0590868816911,789.5005714779588,266.28415396846407,308.5380127677294,103.91270375442718,342.77729198654185,242.77393661584256,953.2523081710699,436.5084693137723,816.3252956070537,816.7239626942358,877.5790580723161,251.76235302130146,886.5302574825864,509.0605482557923,336.3754994751482,559.7483766048533,189.96223089250185,16.256391045769703,412.7790006514559,515.2810811304886,595.7735351138228,676.7400982548705,573.6661528013028,952.1066615438473,BENIGN,2025-12-07 22:31:34
443,2180,7,36,2164,858,84250,25,428.5963720883846,232.35171449118565,217.77646452114053,495.8110573247263,971.4764910876919,913.2105147156287,19.058520293216752,431.0576249152914,488.9186365686544,354.49823734096765,434.483503215821,144.38902799664476,540.828834917316,717.6068848577041,980.3500330017581,558.0034679109141,404.30705278766766,480.1970426962339,86.815324830821,22.292902151959893,8.893858636059182,582.5100225688857,913.1421797100371,236.21454693940214,978.6722060831524,360.6916322652972,784.1221803988716,286.4381361618963,695.3986763461919,76.68741260165312,727.2961863181048,673.0496495431055,BENIGN,2025-12-08 12:11:04
22,48205,7,10,1931,1190,31415,7,373.8818024504743,872.9562167899621,911.1840972969857,64.78900940166288,598.0632491675498,389.5996570381433,274.6081514519374,776.0720206038314,269.1030260729493,805.0650071625364,697.0876804590322,309.9442320660524,586.1874711751854,718.9844844637345,870.746331991636,362.4187891500369,689.7768866256789,557.0725271322099,498.41235664713145,611.0989559722175,926.9011132359763,457.09221540468445,745.4163882130994,585.2052812260895,294.9857992432375,253.46551883924252,309.88987096486454,984.9447883278935,482.7721647112305,673.0754882235601,216.38583338676608,216.0942658807681,BENIGN,2025-12-08 09:42:01
21,2725,39,17,3411,2468,84568,79,941.366569011052,242.34332797384673,239.20744309599584,601.5366076182131,568.5747617443977,529.7702834962421,512.8827234315029,227.97213659189163,728.498889489154,973.7584108720572,497.9231042227109,800.0867163532349,846.555863795538,693.7627899061912,815.0010958693907,299.39052832644165,924.8233811480922,90.86388606222096,801.5837987011206,959.2287480629739,443.6983232416047,416.4968832832139,510.73418845498753,787.6626103296787,214.14759984357678,406.14373106307875,599.4210418551437,527.5119548986872,569.6946334329583,887.9636153967897,809.7855091768582,882.086388794575,BENIGN,2025-12-08 15:51:40
80,44647,19,49,1184,3157,19322,84,238.35943833583008,813.0689074054817,564.5229392443835,94.69038807814178,310.78858471211447,602.696283343967,449.8165881406162,927.2990593206621,228.4881508332718,470.45016100244584,834.8071099710484,462.1624801630352,155.03023757261946,696.0952761284277,774.0845852698274,308.0016842708556,957.7601550191065,720.0515917943632,631.1709870604878,780.5228491384289,503.516584015213,492.1439499899597,21.336352713027807,153.14473741118405,727.7416019321117,241.23062658657258,54.186155685807314,102.4275241152246,134.23443698195237,40.57158904706015,164.00985583999517,672.6695327993704,BENIGN,2025-12-08 10:13:31
80,14322,9,13,3728,2692,96762,60,95.78080367963082,138.5459239582718,925.6169518653342,330.10439167462766,914.5399029998954,396.60536410316826,739.3424410677495,753.752825581592,911.3506165333632,814.7881135227811,256.8272109790234,214.5403050019683,610.8873924904776,146.5098637884904,221.92622681491812,995.8887342564663,342.61022683693545,818.0028247509662,960.6733231776271,268.5708759233348,872.9293000308793,989.4746728797154,317.6529521406589,13.091268270719493,145.33139195700218,416.19274377335194,598.471308135808,894.7067671228543,472.20836308860805,714.0580276798306,674.2746720200698,113.34885341330248,BENIGN,2025-12-08 06:30:13
21,26674,21,10,739,603,29708,66,426.8967209922316,509.70322710744153,196.72252826555803,104.41690483147559,836.4408967401545,49.38327821096544,951.5468355338779,926.6555974481959,352.05758025307085,501.9604931253728,312.99426932830943,585.0597752124061,126.10622499621749,593.3714448092021,156.00777342855554,535.0989113792151,403.14609885625083,850.8834208263477,829.5977748020412,268.03832008461836,889.0688083449572,882.9855580509833,79.43104819367674,479.1329600629979,206.1539354968457,350.61240635940993,272.6473545220264,999.0881718983046,520.5418914649862,891.1194563028687,414.6696121394814,148.28149598896368,BENIGN,2025-12-08 05:58:23
443,16242,28,13,1444,1521,30533,74,958.4028845606169,295.7889315995524,685.1885886151721,741.2021586577051,211.67086302646166,667.4373756036046,367.20324677491914,91.08616853616347,692.3422559186317,924.791820087338,915.9925490094954,590.2457778412825,776.9499364865628,86.69660635902044,25.385228541770942,880.1879606288345,229.85180853778687,503.35887050483586,339.5899485449777,736.5011221686127,280.687233192387,214.42502087175407,261.96436671707045,423.8324446612198,665.8668783797019,897.787123884134,423.7536428400717,937.9912358411061,943.4579506585553,213.2098282461826,368.3285774427761,102.83788126256543,BENIGN,2025-12-08 08:28:07
22,21327,22,48,4327,2130,4729,17,205.22827941311527,600.9052458436917,342.1908326983637,370.7177583840575,636.5448439294024,451.8651991826765,670.5863521031306,653.9688304869005,632.6215225485299,452.4437744120917,249.79980155664217,535.1369893784951,784.7186757738453,392.12791418418914,726.6721688966635,187.83488300060137,299.62155122963753,368.02848106217147,268.73916627550943,850.5548656180018,596.1508458058032,339.26989148964503,196.33138063272483,974.9249313777004,143.7968387701908,595.623291372964,989.2594508917962,505.61062817487334,50.25547449689638,872.1262937304883,887.5808863469687,470.43903439883405,BENIGN,2025-12-08 09:53:15
22,25554,43,24,1138,3626,54207,42,343.4735745038486,490.32003564009983,808.3952079622433,553.3379210511256,817.9784784683346,287.4411541942142,544.1258222425371,666.1922773124238,16.620474860048585,752.2425814931945,551.8856918153301,212.4842326485905,561.6538613732595,514.9680954083502,505.0968329260038,4.462996494720706,724.8159332917007,995.4628684285582,392.87886534877225,547.077113192122,576.9707739470697,801.6100998306807,435.8121035499707,855.097585462238,518.079032989988,251.40214917145542,834.0077127780411,557.8950013363766,257.8587363338452,436.8751741831118,647.8357099093342,219.07717781935654,BENIGN,2025-12-08 11:21:30
21,29402,44,25,1118,3794,79032,7,955.7596324058403,668.2891857043204,700.1060209592217,747.0216486773702,964.5826336398111,495.47460577340894,326.79756624764525,392.9916406163924,991.3138226677314,854.2140185910089,951.5487096025394,933.2504174943107,861.2865227354816,849.2301290001905,733.4808317567968,25.689510326952657,394.25645093591066,728.1270479961278,465.0564438003736,147.52505416983274,811.3128427831745,420.43216564621946,815.5198374916595,808.9093097280482,810.7894316664772,666.98055799396,315.1999873214488,199.5288920753071,495.26090518457767,574.8425138040205,890.9645293336758,852.6142160175409,BENIGN,2025-12-08 09:57:31
443,8406,28,3,864,3668,34061,37,22.837170279549678,40.59489693593177,611.6216787233353,478.3109250358828,741.9182635294629,394.69466791885486,427.0259158744377,709.6877294667471,84.97749203720505,547.7320192595447,838.4223619900323,178.78705352460443,517.8832010890571,776.3375746124907,298.694265524492,654.6982816553548,408.49791144042456,204.33255605694035,676.6101544390931,100.64436503513829,794.6589330970954,948.4106329588182,230.7287192620966,298.39028165323475,353.6469126433461,460.37768365989587,56.52620279770693,600.8517263713612,217.89582729335334,333.95352170596294,679.0298409075086,227.03643888327295,BENIGN,2025-12-07 22:39:45
3306,40388,7,33,4141,1841,73856,92,238.6765424546655,71.92207234949154,735.3859521132493,913.6079124842745,668.0438386463785,837.3895800828433,129.7654583331411,61.91564396232607,388.0000610939839,758.3791422059688,500.0838994714345,803.9846844597071,96.26332875748389,925.8072020745627,392.9693981638319,601.273869635774,590.2237396061402,515.870024325301,184.67484241545785,420.0446593326672,881.2939425542063,39.09899159313146,359.7918455697401,276.2917688074139,959.2644508847056,690.5706447011049,539.3985721811634,481.5423588637253,128.5357646478611,368.86184465506744,361.54417963416165,64.26406256181372,BENIGN,2025-12-08 11:17:12
