Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Label,Timestamp
3306,6476,42,45,1334,188,8767,96,388.1255130555955,339.3455627994629,611.8786615563162,528.627234480682,940.8714000371987,473.6038566988744,654.6784004190171,166.12255202883176,955.8100912935075,828.5681156971266,650.6425521907541,332.08241272380803,279.0529001604336,620.7676408677971,446.08663519293503,293.4540778054296,890.0862279152565,490.23570591437215,233.18545024494784,905.2533290783985,311.08789500114807,662.3889833185768,676.0170543756014,731.1487084912761,134.45469394868502,481.21915910187676,132.2248878901493,343.71959414460105,179.41939388058893,896.1460984538651,294.4787704400501,719.7806543051738,BENIGN,2025-12-06 15:22:17
80,7074,166,125,49599,27991,340993,261,690.3732235909112,873.7850991490386,826.0935505141865,91.26266400592375,763.9245700649132,587.438341960021,477.2639932686139,229.93066991211796,455.226223512315,833.7061252517989,625.1463814274101,678.4074077217218,826.3074284964514,894.5237253911728,222.55720481202712,145.2058135668024,782.1664466067366,989.6226058272719,985.0285997093392,250.73042958324243,113.97831414498705,496.45359066324636,340.550401203911,261.1376049211397,841.4626406368587,996.6514563416758,401.3900689468649,390.8883025459605,41.625914902335026,139.9472570052309,339.3304147723233,956.7713493599501,Web Attack XSS,2025-12-06 19:30:58
80,7881,48,109,36541,47163,109031,306,216.4840996825551,184.01590369636168,218.39883376050707,223.32010475664953,534.8397779938263,881.9296254863929,290.14013244241755,428.47870915016705,50.29923078196508,369.918405328793,651.8022700504584,248.02049257128976,861.4482760660753,355.4979362059829,782.8111646047062,616.9250361886441,770.5649787071984,751.785139809966,521.6538415784902,941.4930084654494,409.7251915048915,531.1824415279706,620.8690453206075,683.0641095227322,151.35275302643402,74.37777397516032,796.4249243486024,61.76991113481978,518.4874170359573,913.6360165259317,520.9575741896621,47.113549533564395,Web Attack SQL Injection,2025-12-06 14:19:54
3306,13745,13,10,408,864,90142,42,787.1038256086214,397.1241120959723,498.2602774960584,888.1724943995314,890.2530738266859,989.6601272954999,632.5470401316497,199.98952281022298,981.6331791764846,845.7713394826166,147.69083598474242,720.8281007228234,815.7482556876819,871.3455480980969,662.8356301102045,661.9387478761702,434.6858780020728,590.8021653879188,163.95764068193574,672.4073041137726,989.6031541108398,445.34127846915675,339.71619856378135,847.8760067404609,736.4475905737814,807.4516967249168,592.7421359468576,353.0037188953479,18.195701609201475,80.10553043644552,269.80500602723964,233.54425584784943,BENIGN,2025-12-06 12:51:50
3306,25092,46,31,3286,569,43332,38,643.3790907202495,550.7196698853253,768.2977020719962,906.082285819918,457.31574686802776,805.6548723294613,693.176280487879,27.658732860466383,465.50570644821676,217.06993609915472,90.68858217222375,931.5260043811004,199.7144032875071,989.750042124269,64.32948647598558,107.97013169355985,921.0361092395165,981.5649082859532,876.0837219059343,148.08425785937717,567.772569795299,358.5766866850277,740.5816126435641,497.08306862221343,94.4589510565731,512.9399579827285,592.2578980001189,222.81259730998437,520.6627438003286,36.634222971051564,676.8950917178026,86.79012116097718,BENIGN,2025-12-05 21:37:17
80,341,1238,33,24950,3092,3307121,3470,619.7172796012633,700.6347246459499,952.899735066055,828.8375601840378,686.054021710497,645.1282805972027,10.022434418318182,945.5185019845009,69.57194215895713,635.7598834610105,320.55388781816765,952.0042985046033,103.02321904621203,839.4234520356413,762.9315168634287,632.779286000999,805.120233489608,617.8638799597678,654.9903427740044,690.3662216259895,632.927869536498,167.85357037606963,278.71625383065145,787.1514500357862,917.6008124138059,533.385652906049,544.1680063720415,614.6857655304907,329.52451713556894,596.123815042294,954.1984232797622,903.272235043345,DoS GoldenEye,2025-12-06 02:23:02
21,2473,9,24,2743,1344,8150,99,302.9175102953643,855.3972170060266,425.42686021758726,19.392544800669654,145.686317976751,472.2450406537525,536.2961091471691,924.5593389679602,264.62095101358096,497.6033193427805,486.42689862672074,563.9765254014206,133.4058695131587,69.77360306869006,840.5361749015158,8.36015288101477,731.2238474760129,572.7555102415095,437.4252113279347,847.5036360818873,341.80106261962516,821.4794309341956,914.7229546858595,51.96594683002142,235.39759457121966,275.50220765155575,229.20045343952967,620.7991790169505,500.8968462108092,530.5384352027679,361.2421046884702,125.41159821077808,BENIGN,2025-12-06 06:48:46
80,25940,47,36,2988,4524,77414,30,280.20549730852053,958.9665320225748,321.45854563263674,37.54645818542879,487.0085797441489,304.4056813201189,156.8131352261034,117.34915217560926,356.0537152800952,273.61115323426486,333.4419484332294,805.5220223088508,248.76376642372233,888.9203068080628,105.10502419632928,868.7302503020643,708.1920154793831,500.51579346578967,127.28861218666954,15.495361289411536,517.2697975406403,566.8470209275648,336.26682560561215,286.3599951222486,176.44933058375955,394.09260529377644,712.5940893168557,257.3566481817481,701.6337152626286,518.6885257794742,337.9274735486528,988.5400985282024,BENIGN,2025-12-06 03:52:28
3306,30191,49,45,1113,1742,76326,9,661.9661304770265,536.3560154821862,443.1253820053919,487.707796463384,906.429839432803,963.976835624017,480.3832631214072,457.4419710938644,209.91397047704697,808.4324998852807,115.30804655758864,164.05762638021483,577.4100051793316,112.47175342646676,582.471061615991,492.1078263912008,973.37866749645,423.0406730094993,121.0151150243075,798.495018654038,318.2921674538014,175.83321654392248,720.6986235307594,471.8852759422847,165.24871935787556,354.6813395089112,69.71283857754817,101.9327708381358,957.6075541278843,328.8096169076143,998.0565431315055,361.22567686047034,BENIGN,2025-12-06 14:02:55
80,27969,21,9,3156,4853,62773,65,967.6119850663227,178.6615069383981,255.38945695289138,414.35475692054615,226.15392137778457,783.1186826235682,112.02357940029484,384.3624352730425,784.7254828109901,674.3311552665089,72.16400762342634,908.4601697627872,987.6147005647904,256.4053314355196,928.9294093454987,921.6347469718062,450.26424067523476,207.36265782039297,162.40724518690863,787.34120521035,782.9988502574263,99.91092313008932,967.4256996116683,70.88399348642405,826.7505521470059,989.1409796612813,187.56028151574745,239.83978503300474,239.63117176069048,572.5224481423573,71.34638502299684,522.3734135855026,BENIGN,2025-12-06 18:47:39
80,16117,7,4,3093,2843,88578,7,757.5055160296752,80.46364464409861,95.21023345931145,91.23532636421095,248.79440955662835,237.1011827731131,631.2176029595847,113.96802610815016,74.82365647674105,937.0235290457958,426.03534651762243,671.2212089838262,153.62966643508923,113.53015761086837,982.0400537619834,343.7514101584462,656.9779953322635,793.3483535190221,451.0221559297742,529.6153634644163,373.07118515762704,312.74341350606915,444.0111810407651,648.0698188320227,81.08689732200236,967.2515635887339,995.697912817771,187.81202296124766,288.73189927195807,279.6290315951091,386.69800233092985,616.1036430490766,BENIGN,2025-12-06 10:45:33
22,45750,22,35,4439,1986,18063,16,339.68591049349664,855.0075726473092,237.47578241201683,805.7289639831288,143.31229393935385,985.3234962544739,200.9784911387108,230.64461894249843,857.105118893083,226.39594132621454,883.5740880793351,990.0956504013868,690.1135933145025,110.28783182344858,407.89701339019314,669.2713106980647,448.7652887950493,843.77953595298,853.5132526893375,49.05232351959765,588.6196183013097,942.5302419733131,794.9146085232007,900.0815485231446,80.61943784503656,135.3663730873591,41.250658764678924,83.33756847523865,533.4357104498546,965.8675018125939,285.817194237058,212.10907503316912,BENIGN,2025-12-06 09:53:11
443,1333,2781,237,92931,14492,3525310,5960,51.36099917627857,514.6229180984252,753.3600515307318,43.46163307753037,789.7745648019232,295.68943825904313,574.995908566274,637.6147440558273,710.5771958105204,876.8539556170862,442.73063073950846,917.3460235789277,564.2441990250686,565.9380933984473,587.4638109260318,595.2205751002602,807.5815202620821,726.3251901174131,360.2912700065671,859.0318447815623,914.5691857111001,349.6201437656898,849.3400478932475,969.7600667392054,132.75188137645233,583.424495548279,707.0196036014243,329.86959037772425,746.2314214743406,175.93139581780804,693.5435962429634,383.68933651500794,DDoS,2025-12-06 06:46:20
22,2969,36,21,3252,2381,85509,27,740.6604498151144,51.270996314750406,853.629392964332,875.1077351864365,40.298792064063285,4.306141445943101,28.436680768643473,859.8980582464203,30.951835003012242,12.080391440361215,117.22435695731693,733.6947418145917,828.2469701153129,201.59499250850143,961.8718866126363,199.94200798098836,194.63479864530143,287.7589597444725,945.1831414847595,525.4507990834372,329.6617894228433,163.68385208094372,154.24423108050766,581.0663581700542,925.5297326474401,43.08346073069058,121.72768738210094,93.07568007945444,140.96371847168365,927.0785801956822,698.6464616486993,412.671844910544,BENIGN,2025-12-05 23:20:45
443,16269,16,33,3248,1256,73157,54,847.2380436225648,139.98070177406396,865.3317282570341,542.7251574651972,999.3114072233697,609.1173365964485,952.8591138091188,258.10098631718535,803.5118851662048,519.536183522006,905.7402547179875,909.0467488713407,355.065948178207,711.1459400957201,204.26089481704145,750.6700037181619,484.96085229585026,992.0579581862442,646.6327332920214,954.1380897133846,265.791245693297,808.0106685974317,147.5094724066969,396.0185860754574,855.9043666597328,487.8908780391241,664.2307104434219,179.2862545442855,405.51469571022847,470.32489653264406,91.29850655916516,829.0413682688064,BENIGN,2025-12-06 05:01:29
22,6536,30,8,2274,1549,89571,60,380.07568822695515,22.66825239207271,102.48192120838573,62.821434734426695,713.7781495030922,612.3629667974501,244.4678366939006,814.7352989430048,693.3674287194192,784.9389432452903,374.9046326341194,584.6186543243666,836.951835344804,463.3801048730641,908.5817568913976,250.87084448725994,737.8458324725998,799.7234940501621,599.8341893751574,620.4212739877464,796.4543424054791,351.71323022757593,56.185167749330574,200.14915162794523,162.93328218399228,961.960192107437,912.7057441767593,777.0761713116708,969.6954405091827,164.21063991605968,653.977297593739,169.52500771922564,BENIGN,2025-12-06 08:06:21
443,4537,675,507,403458,84239,5981729,4405,552.3264419797881,443.43266467159634,146.84040756439265,196.8749494039612,778.5641969239724,91.78946936913124,261.4227318331438,960.8454397495997,170.56484493932533,545.8118123401508,25.07608769229308,312.6243693775331,30.55722378719883,157.3675653645724,766.8654850424549,779.2743265272898,979.4229758698061,421.2894926224167,122.32030395106797,920.1471090148343,628.2833471118836,255.8850121685029,547.7047540889778,849.821679693563,984.5805484610116,748.0853918972019,372.5240686424336,512.6341891285163,110.11307567211348,704.7682263954115,590.0794303593553,11.403410814135873,DDoS,2025-12-06 08:39:15
22,37129,25,24,4293,2913,80432,84,497.3286180724292,623.1028778346868,762.9237464279375,619.6797657222864,597.1415274813913,430.92204493177053,442.0622123715435,912.5810806737488,404.6158719322522,625.3032494622296,83.80874376466996,495.81671943473003,263.9197888266551,580.3279730936293,824.9993441901186,767.9803101412884,719.5886794658434,105.27291161387875,542.5808052306666,193.49030934546474,610.4918247921488,151.18939593856828,484.87062842895665,16.59367818782187,577.6972528762027,312.92049315837465,499.8955071311418,351.2972250980455,48.994891389277484,798.5034263579033,14.067546441326462,24.631290760132153,BENIGN,2025-12-06 13:28:46
80,35877,24,6,1004,4840,71343,95,788.9399844469739,326.3295786149377,557.1817578796807,93.95213865712337,747.4715664201833,810.7053475196566,574.6652632625246,549.1325908628052,705.7587787213472,671.1183703025755,784.1853888527572,886.7186048985455,96.48958727635137,727.3672547563465,799.8189585545488,833.8346295345608,236.23318215020106,802.1846649828765,127.90530196476968,315.6025084918506,649.0444066911798,898.7412189710357,870.1699599135571,729.1449671789596,17.102595221654138,985.8050037428706,71.25801117485597,161.42997743923226,299.470806229443,235.3694991962414,686.5007428223963,564.7469189767795,BENIGN,2025-12-06 10:17:56
443,47050,39,9,949,428,30728,32,825.9691891135848,74.5205275123132,63.88637275502595,852.1897116317817,93.75218431514709,660.4218982107823,239.74271061320906,717.05885889096,31.703828648105393,26.778518046242205,277.80212837042893,88.03981730139444,296.4019881539118,857.8704564270741,279.1475000318767,23.223739934313812,966.5995736423265,768.7067226834305,481.7824547905384,34.07005107029193,887.9891700127843,948.7746272339227,492.05560151643755,143.4815874461919,643.6732015858846,178.24024120929104,912.4877199718087,264.24277806575657,451.94634818092493,285.4607412799698,776.9252203772295,264.46927598920644,BENIGN,2025-12-06 11:06:43
80,3280,3191,289,297432,12250,8858464,9428,289.34048560476543,628.2151983913996,475.8422656849763,100.27036681331847,17.09048496123544,696.0294543186276,959.9248965788423,677.7184352380277,268.90658733128356,188.32131877145142,848.4854936706117,545.595303091975,60.10532785253642,968.3557646792531,538.734791912482,293.8617508790371,246.0566036048244,304.0790793368905,704.1615429887311,784.5023471486176,574.5623535155825,332.49693960592873,258.61468604378103,747.2827737517767,745.5379035183622,726.9725153737206,660.5835773203247,302.53312922925755,352.2883746142358,342.3267191686646,277.7718406223165,653.2842258673594,DDoS,2025-12-06 19:40:18
80,38485,11,35,2504,1647,51257,76,378.4741632486066,226.2561272647352,527.4841354548629,324.8706760647639,426.94082674835585,781.6071382691268,952.316106438386,579.2497679545908,42.08644571022757,525.4659922828154,349.29601475464955,740.0177733305801,663.2531882448168,60.75940115672584,980.3521978200438,445.321151308111,375.00462878719867,409.0081474382874,525.2020836004182,216.28025455720967,695.6120789057934,678.3597180843542,15.2614281101765,610.8323723797997,662.6994650125254,206.5351592613336,488.9562584121268,176.55767566862968,122.53835470352182,409.6011514987469,840.5366365473991,25.140726395229795,BENIGN,2025-12-06 05:53:28
443,15117,18,27,4926,3548,14578,40,848.1350600826399,583.050287037323,63.66757986966653,516.767197569552,294.10379609311786,794.8346643912644,520.7041584375364,443.53201336348445,764.2768087176898,850.6939169884753,642.6275440134527,16.891352024821504,329.47499920746515,612.4317693440831,212.5642267239143,276.00796675285676,884.2468450885914,275.5604394880251,323.27430652564004,113.72162817773179,731.929236197477,382.7143009679994,864.0649517999159,885.002097790208,519.6871758942114,268.30052186721855,769.8394170178238,958.2222364402819,772.0195629273433,305.8062587922654,60.144873296227644,142.6979451898077,BENIGN,2025-12-06 16:05:29
22,2201,16,45,2058,1267,45782,61,233.6315730583658,487.85677443359344,623.0899454425414,412.45890103882044,83.03367792805894,642.5577927673985,316.92461857556776,808.152663294712,53.42494911178686,957.7526000408815,863.0945421006677,698.0276330086764,712.6658659798562,778.1111659161836,45.187286610001266,436.9369591154553,624.1285781630042,958.5854367895729,672.9477675278413,966.8007493967924,454.8682648352521,337.7667854610055,363.6219683299937,228.5764666293073,399.5710955263453,482.29796227299124,735.051452036519,104.73359242617141,503.1076894043278,21.604793749801622,444.8756246435327,701.5754301222481,BENIGN,2025-12-06 07:37:10
443,32241,22,3,3358,2531,51079,13,179.43685150857448,224.2605491700965,853.2560653057956,468.136130981319,36.5833745776486,680.300564699246,383.4467372096717,754.0471636147057,457.1798900132582,168.37749759018504,874.7907718348514,261.5913989013997,490.6663836084664,711.7437140635107,342.4557822998199,884.985344062838,22.197008640158387,394.7772396202278,272.06573992173435,127.4245948476812,339.50226565874374,518.4607993137406,147.94626100064167,493.88013169387625,912.1269041622654,767.6820819945854,756.6690082940427,363.62800401252673,133.74875704154476,719.1723893429811,364.2033563986988,396.04461665354575,BENIGN,2025-12-06 09:47:28
4788,630,8,2,916,75,48363,26,347.3683151915133,940.6843778063026,625.6247575116838,427.59666012069687,215.64698362269786,200.63508554024867,881.700524196935,204.60395920859654,532.4183957083244,574.1199715690371,958.0456316615102,952.2681187427368,591.8056822287931,309.7844828506324,844.062671696661,733.4927704480434,257.799482572871,789.5696149263845,181.4464936838729,694.0465882242944,725.259124968047,908.2676999945955,456.45136566068,646.3535411093603,563.6541529570361,674.491295466413,249.63456365087035,718.9308643137337,565.3277026253204,823.4464931889888,898.9389773222906,776.5253479622096,PortScan,2025-12-06 13:50:22
3306,24537,20,13,3897,4904,76208,35,589.6127869822556,546.9808960076454,762.2562266540292,122.38474469361304,177.42915900361922,266.0291413128425,838.3259811935701,994.1714259892699,717.2463034754334,563.9695368222455,269.45315874104705,231.45678795346504,935.14577363983,52.50238498078197,217.94150268367852,173.618318583607,910.6532680929785,173.44287339422382,629.8459979923413,13.554826246392594,736.6623911284489,382.3782627968273,579.5277616395925,552.8364929640506,427.49778296599726,786.0911814096562,808.831418170761,795.5656677371533,425.22964373611995,606.8611335901211,40.42135594080354,342.42801971869306,BENIGN,2025-12-06 14:31:14
3306,14400,31,30,317,2609,92925,12,635.673303520146,22.056708492430243,79.00057647755942,476.99490493110596,477.9902469786902,236.97548998310103,987.5597202721682,570.2578318829144,659.2515822042138,222.78232937696663,391.04560792819876,279.8274169963694,273.49441977078413,300.4093045767506,343.4051437238824,93.90635503467793,216.51265515525907,203.43622221426827,429.6079572557635,797.6784419793912,227.34151833171723,114.97753160870272,682.4686619179254,288.42884450387743,728.899391948112,568.0225464340188,350.8472848756072,757.1901057476209,719.3968420670508,12.056574101559804,900.9150481187307,849.466466071752,BENIGN,2025-12-06 10:26:45
22,41077,38,16,3009,3996,6119,64,616.2066373838665,333.91900858140247,547.8077166061536,288.13960399369086,1.0310571868948903,167.49599661897042,556.5480656328365,811.9241866161908,998.522060055448,394.5136123522357,100.68211711195684,427.5161055387966,298.30221762967915,249.2468096198308,250.05935418745784,213.78378834923984,698.8626806333784,354.20962790676856,633.4759573255583,613.2906090335854,691.3103948314784,543.498772349578,351.6559703720281,596.2774266168694,721.4079856097031,102.79783005312626,883.4642180896016,510.8764921417225,829.5374288545646,58.80441598419128,160.58788510524556,376.50285626010395,BENIGN,2025-12-06 19:52:32
443,47243,43,23,3170,1434,4302,68,49.530626769478616,974.8917707178064,439.6097170155887,209.6111174603409,1.2096597227582162,343.8491972836055,448.1214375596034,205.44125788559563,761.4717047696868,683.2690397762063,820.6546606530757,269.04448390518587,309.70049241447305,42.742127613838996,566.3363053990907,755.554854858395,946.9508973438142,446.575463603891,964.7027021851894,444.2993317754059,538.7314796202561,352.7672867097631,230.81988848186575,670.2656469982124,514.0082732240261,878.8011088450687,128.56315839905298,529.9502125594871,23.185997649195823,983.4032917277916,60.293022224768954,224.8944952490596,BENIGN,2025-12-06 02:28:52
22,25637,17,29,121,626,26005,82,995.6111579126795,125.31992055720443,799.6791042575618,627.7818982186999,946.0862066150859,61.10982383878583,357.5185578298582,955.8309503829855,684.3014265373971,920.4138243840724,809.4239788202484,860.2646438451172,18.351320645057513,178.23865190951415,752.9814213226338,441.91618717701084,388.3311427317335,224.55642765304574,508.5997919204068,657.0666867599348,979.4432522731225,716.6979602459058,844.9312969354943,183.08978346305403,664.5118236892822,194.12054119723788,855.6679035672695,65.47655044421286,931.7597453041068,739.6241938272047,160.24297295686173,629.5167676102302,BENIGN,2025-12-06 07:56:58
21,31450,3,34,1057,3274,95255,16,712.8426656828537,633.3534050013669,958.5738637378337,384.020819339361,189.03244783280138,978.8275204826324,336.62499024334915,831.6605670674638,693.8408650243202,754.9400071771114,277.26780561154527,146.7057985059188,404.4457530473354,398.94361365153,12.85641339837207,416.40848343044024,810.5812037289265,139.06270534504438,35.456605339747924,130.48505011353927,826.5404110300905,158.8400960168561,542.3158683772037,348.69226978673663,245.54513639310593,191.73917860467037,718.7848256748554,506.8076835542055,162.57446089076933,751.0001284377428,167.067083189675,750.3867058158592,BENIGN,2025-12-06 14:09:41
443,225394,33,16,4042,101,8108,4,215.6407919140062,575.4651786415403,959.5492569333442,154.2045971751018,424.9679357088784,523.3970919754025,226.19879968849722,53.62183082232197,781.0961919027367,54.931888252380936,911.2091529671359,662.5670153649726,81.94094906726667,958.8148153967433,779.3452036492968,746.419016358699,523.2464592743969,382.92805524940144,260.265246511444,484.01745972706203,653.8645956470228,414.02860772867035,368.38279684160847,428.8731383549956,60.49367128887706,51.83310403822195,426.2463140238255,367.8813758468852,434.90967091656165,448.09378716787285,372.875879464849,571.8269747120861,DoS slowloris,2025-12-06 15:26:53
80,30622,45,22,3742,3938,57713,29,706.4023529087756,143.6481095005534,626.2468255788252,505.26326045137114,766.3292251302382,813.8191213507272,179.30046219751273,423.56670988530277,190.38596463574632,927.0821905831626,20.441660817237196,281.37050707646915,705.757945335851,621.7094397594304,410.08326696737396,774.9236540946129,322.1291945509615,962.3351861308552,935.980187736139,955.8458752289147,278.4339924204094,619.0343726133746,596.315922037393,529.2646818267768,288.2526874648237,235.6955939295272,532.8413947027337,123.24820779078671,833.3043678123262,384.5871880791278,104.38876511631545,661.4039728425257,BENIGN,2025-12-06 17:53:37
